,Unnamed: 0,photo_id,exif_camera_make,exif_camera_model,exif_iso,exif_focal_length,exif_aperture_value,exif_exposure_time,orientation,iso_noise_bin_label,iso_noise_label,DoF_bin,DoF,exposure_label,focal_label_bin,focal_label
209,209,PAnGAiaSPh0,Canon,Canon EOS 7D,400.0,50.0,7.1,1/100,1,0.0,0.0,1.0,2.0,1.0,0.0,1.0
211,211,bY6baTGwoG0,SONY,SLT-A58,100.0,100.0,6.3,1/200,1,0.0,0.0,1.0,2.0,1.0,1.0,2.0
212,212,WQo7FmqQBpo,Canon,Canon EOS REBEL T5,400.0,44.0,11.0,1/200,1,0.0,0.0,1.0,2.0,1.0,0.0,1.0
214,214,vfyvip4aT4Q,NIKON CORPORATION,NIKON D7100,100.0,18.0,3.5,20,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
215,215,lYwwPmsWdOg,Canon,Canon EOS REBEL T5,100.0,250.0,13.0,1/8,1,0.0,0.0,1.0,2.0,1.0,1.0,2.0
216,216,YH4DwLLZy4I,NIKON CORPORATION,NIKON D3100,100.0,50.0,1.8,1/1250,1,0.0,0.0,0.0,0.0,2.0,0.0,1.0
217,217,aolmXcUxr7Y,Canon,Canon EOS REBEL T3i,400.0,400.0,5.6,1/640,1,0.0,0.0,1.0,1.0,2.0,1.0,2.0
218,218,4xb7hurRzIU,Canon,Canon PowerShot SX120 IS,100.0,6.7,5.0,1/1250,1,0.0,0.0,1.0,1.0,2.0,0.0,0.0
219,219,-uEIBNhwrDo,DJI,FC300X,200.0,3.6,2.8,1/400,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
220,220,PaNxe-QJwhE,NIKON CORPORATION,NIKON D800,400.0,16.0,8.0,15,1,0.0,0.0,1.0,2.0,0.0,0.0,0.0
222,222,VQqt3g0BixA,NIKON CORPORATION,NIKON D7100,250.0,18.0,3.5,1/800,1,0.0,0.0,0.0,1.0,2.0,0.0,0.0
223,223,5q5CAz_bOAg,NIKON CORPORATION,NIKON D7000,280.0,150.0,6.3,1/1000,1,0.0,0.0,1.0,2.0,2.0,1.0,2.0
224,224,5WYiCX1HHYg,NIKON CORPORATION,NIKON D750,100.0,200.0,2.8,1/800,1,0.0,0.0,0.0,0.0,2.0,1.0,2.0
225,225,fJb9CeTGjvQ,,,200.0,44.0,5.0,1/160,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
227,227,5dehYy5BkRw,Canon,Canon EOS 5D Mark II,100.0,50.0,6.3,1/100,1,0.0,0.0,1.0,2.0,1.0,0.0,1.0
228,228,WeYamle9fDM,FUJIFILM,X100T,400.0,23.0,2.0,1/450,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
233,233,T9CktnMI8TQ,Canon,Canon EOS 5D Mark III,100.0,105.0,5.6,1/160,1,0.0,0.0,1.0,1.0,1.0,1.0,2.0
235,235,F4cloJo0PQM,SONY,DSC-RX100M3,125.0,15.3,5.6,1/640,1,0.0,0.0,1.0,1.0,2.0,0.0,0.0
238,238,RLR9AfOd5hw,NIKON CORPORATION,NIKON D750,360.0,140.0,5.6,1/500,1,0.0,0.0,1.0,1.0,2.0,1.0,2.0
239,239,TXZZDkuCA80,FUJIFILM,X100T,3200.0,19.0,8.0,1/1000,1,1.0,2.0,1.0,2.0,2.0,0.0,0.0
240,240,IghZxJgO94M,NIKON CORPORATION,NIKON D750,100.0,390.0,8.0,1/640,1,0.0,0.0,1.0,2.0,2.0,1.0,2.0
241,241,RSGXmYouHSA,Canon,Canon EOS 700D,800.0,50.0,5.0,1/125,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
242,242,7rc1slcFfuM,SONY,ILCE-7R,50.0,28.0,22.0,1.6,1,0.0,0.0,1.0,2.0,0.0,0.0,0.0
243,243,TThJasoRU2o,NIKON CORPORATION,NIKON D5200,200.0,40.0,20.0,1/15,1,0.0,0.0,1.0,2.0,1.0,0.0,1.0
244,244,iilZhNg5uaQ,Canon,Canon EOS REBEL T3i,200.0,100.0,2.8,1/200,1,0.0,0.0,0.0,0.0,1.0,1.0,2.0
245,245,5KNecHxjTnI,FUJIFILM,X-T1,200.0,23.0,1.6,1/300,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
248,248,1yglEKdGSzU,Canon,Canon EOS 5D Mark III,100.0,17.0,22.0,0.5,0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
249,249,-fiPzmOG8sU,Canon,Canon EOS REBEL T5,320.0,39.0,11.0,1/200,1,0.0,0.0,1.0,2.0,1.0,0.0,1.0
250,250,n4A-qBj_e3Q,Canon,Canon PowerShot G7 X,125.0,8.8,5.6,1/200,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
251,251,zSGFGTed0zw,Canon,Canon EOS 6D,100.0,20.0,8.0,1/100,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0
253,253,b-0AT81Z5MA,NIKON CORPORATION,NIKON D750,1250.0,105.0,3.3,1/800,1,1.0,1.0,0.0,1.0,2.0,1.0,2.0
255,255,p1vOiWrFm18,Apple,iPhone 6s,25.0,4.2,2.2,1/1026,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
256,256,4Xb2Fm84Z3g,SONY,ILCE-7M2,100.0,33.0,5.6,1/125,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
257,257,dY7ONzZzoU8,SONY,ILCE-6300,320.0,24.0,4.5,1/500,1,0.0,0.0,1.0,1.0,2.0,0.0,0.0
258,258,eotyy_IFVRk,OLYMPUS IMAGING CORP.,E-M5,1600.0,12.0,3.5,20,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0
259,259,jizIM-9oLYA,NIKON CORPORATION,NIKON D800,100.0,28.0,2.8,1/1000,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
260,260,j9NRVGf6Vo4,SONY,ILCE-7RM2,50.0,50.0,9.0,1/200,1,0.0,0.0,1.0,2.0,1.0,0.0,1.0
261,261,I00Y30Ik8Xw,Canon,Canon PowerShot G3 X,800.0,110.8,5.6,1/400,1,1.0,1.0,1.0,1.0,2.0,1.0,2.0
262,262,cglOutdLi2I,Canon,Canon PowerShot G7 X,200.0,8.8,4.0,1/60,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0
263,263,DLICfSD33as,Canon,Canon EOS 7D Mark II,400.0,22.0,4.5,30,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0
264,264,xndHhTH2Ejc,SONY,ILCE-7RM2,50.0,50.0,8.0,1/200,1,0.0,0.0,1.0,2.0,1.0,0.0,1.0
266,266,9PDBbyJc2eE,Apple,iPhone 7 Plus,20.0,4.0,1.8,1/669,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
267,267,xYMkO5LbGtc,NIKON CORPORATION,NIKON D750,100.0,70.0,2.8,1/1000,1,0.0,0.0,0.0,0.0,2.0,0.0,1.0
268,268,fvRMiI6KFI4,NIKON CORPORATION,NIKON D7100,100.0,100.0,10.0,1/400,0,0.0,0.0,1.0,2.0,2.0,1.0,2.0
269,269,xqV9QdGOSas,FUJIFILM,X-Pro2,6400.0,35.0,2.0,1/90,0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
270,270,Du5g-fwvcQc,NIKON CORPORATION,NIKON D3200,200.0,35.0,2.0,1/1250,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
272,272,9FDKj-FrfA4,Canon,Canon EOS REBEL T5,125.0,55.0,5.6,1/80,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0
273,273,f9bkzNQyylg,Canon,Canon EOS 1200D,1600.0,55.0,5.6,1/2000,1,1.0,1.0,1.0,1.0,2.0,0.0,1.0
274,274,KMYCSLP8uiU,NIKON CORPORATION,NIKON D810,200.0,55.0,3.5,1/100,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
275,275,iyfjDcAr_2g,Canon,Canon EOS 5D Mark IV,250.0,85.0,13.0,1/500,1,0.0,0.0,1.0,2.0,2.0,0.0,1.0
276,276,R4lvbqy_r80,SONY,ILCE-7M2,80.0,85.0,8.0,1/50,1,0.0,0.0,1.0,2.0,1.0,0.0,1.0
278,278,6SeYtqSaGLI,SONY,ILCE-7R,100.0,234.0,5.6,1/250,1,0.0,0.0,1.0,1.0,1.0,1.0,2.0
279,279,FJc8DIDMGek,Canon,Canon EOS 5DS,100.0,29.0,2.8,1/8000,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
280,280,-Ndew-vyQis,Canon,Canon EOS Rebel T6,3200.0,18.0,5.6,1/4000,1,1.0,2.0,1.0,1.0,2.0,0.0,0.0
282,282,T1wpGZhvwUo,Canon,Canon EOS 7D Mark II,250.0,50.0,1.4,1/2000,1,0.0,0.0,0.0,0.0,2.0,0.0,1.0
283,283,UMftJn4b9yM,Canon,Canon EOS 500D,200.0,55.0,11.0,1/250,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
284,284,g58DqgOzCcM,NIKON CORPORATION,NIKON 1 V1,800.0,93.5,13.0,1/1250,1,1.0,1.0,1.0,2.0,2.0,1.0,2.0
285,285,nLNimOqmbpg,Canon,Canon EOS REBEL T5,100.0,75.0,5.6,1/200,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0
286,286,2IITGgRhrQU,NIKON CORPORATION,NIKON D750,100.0,50.0,1.6,1/1250,1,0.0,0.0,0.0,0.0,2.0,0.0,1.0
287,287,PuhnmljHXJ8,Canon,Canon EOS 6D,2000.0,600.0,10.0,1/1000,1,1.0,2.0,1.0,2.0,2.0,1.0,2.0
288,288,lOaTye_A0GU,NIKON CORPORATION,NIKON D3300,100.0,50.0,1.8,1/1600,1,0.0,0.0,0.0,0.0,2.0,0.0,1.0
290,290,9HDfRHhCxME,DJI,FC300X,100.0,3.6,2.8,1/120,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
291,291,sQgW0mQ1CY0,Canon,Canon EOS 6D,100.0,60.0,13.0,30,1,0.0,0.0,1.0,2.0,0.0,0.0,1.0
293,293,U8hfWW6uRvk,SONY,ILCE-7M2,100.0,55.0,3.5,1/800,0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
294,294,pesu5W2yXmQ,NIKON CORPORATION,NIKON D3200,100.0,50.0,1.8,1/640,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
295,295,tMHJUOKFLjU,FUJIFILM,X-T2,200.0,35.0,3.2,1/4000,1,0.0,0.0,0.0,1.0,2.0,0.0,0.0
296,296,sUO1FYKPsHw,SONY,ILCE-7,400.0,70.0,8.0,1/1000,1,0.0,0.0,1.0,2.0,2.0,0.0,1.0
297,297,QP64OlGcfcQ,SONY,ILCE-7M2,320.0,28.0,7.1,1/40,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0
299,299,w2d6dMhVHR4,NIKON CORPORATION,NIKON D5100,720.0,300.0,9.0,1/1000,1,1.0,1.0,1.0,2.0,2.0,1.0,2.0
300,300,tu5JVdcsUus,DJI,FC300X,100.0,3.6,2.8,1/395,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
301,301,YH-jqAyDUaA,XIAOMI,HM1S,100.0,3.9,2.2,1/8800,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
302,302,IZdwSeYBoRk,NIKON CORPORATION,NIKON D3400,200.0,55.0,7.1,1/250,1,0.0,0.0,1.0,2.0,1.0,0.0,1.0
304,304,Hzeqkmuh8ZY,Canon,Canon PowerShot SX100 IS,80.0,14.4,3.5,1/250,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0
305,305,5kP9M84AGUE,FUJIFILM,X-T1,250.0,56.0,2.5,1/2000,1,0.0,0.0,0.0,0.0,2.0,0.0,1.0
306,306,bEwKUiMvsLM,Canon,Canon EOS 5D Mark III,100.0,28.0,4.5,1/1000,0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
307,307,TwIXMn7iNnw,Canon,Canon EOS REBEL T3,1250.0,85.0,5.6,15,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0
308,308,xMMh-VFGL9M,Canon,Canon EOS 6D,100.0,50.0,4.0,1/1000,0,0.0,0.0,1.0,1.0,2.0,0.0,1.0
311,311,MTuudC6RZ10,SONY,ILCE-6000,100.0,50.0,1.8,1/1000,1,0.0,0.0,0.0,0.0,2.0,0.0,1.0
312,312,pDGNBK9A0sk,FUJIFILM,X-T1,200.0,23.0,2.0,1/80,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
313,313,_C-ZxPF-BtQ,Canon,Canon EOS 6D,100.0,50.0,1.6,1/320,1,0.0,0.0,0.0,0.0,2.0,0.0,1.0
314,314,KWvhJuC3TSI,NIKON CORPORATION,NIKON D4S,100.0,50.0,2.2,1/1600,1,0.0,0.0,0.0,0.0,2.0,0.0,1.0
315,315,9mXl4DEA2QA,Canon,Canon EOS REBEL T3,100.0,50.0,5.6,1/100,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0
317,317,ugcMN98SYIk,Canon,Canon EOS 5D Mark II,100.0,200.0,2.8,1/8000,1,0.0,0.0,0.0,0.0,2.0,1.0,2.0
318,318,zMWfRUiFqq0,NIKON CORPORATION,NIKON D3200,200.0,34.0,7.1,1/200,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0
319,319,KLR9T4OEgwA,NIKON CORPORATION,NIKON D810,125.0,105.0,5.0,1/640,1,0.0,0.0,1.0,1.0,2.0,1.0,2.0
320,320,ZnVqsY0Baj4,LEICA CAMERA AG,LEICA TL,100.0,28.1,9.0,1/320,1,0.0,0.0,1.0,2.0,2.0,0.0,0.0
321,321,U_BPsXzsHQQ,SONY,ILCE-7,400.0,33.0,9.0,30,1,0.0,0.0,1.0,2.0,0.0,0.0,0.0
323,323,y9zUTieUc-U,Canon,Canon EOS 5D Mark II,100.0,35.0,2.8,1/100,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
324,324,zNwFleFYTB0,FUJIFILM,X10,100.0,28.4,5.6,1/800,1,0.0,0.0,1.0,1.0,2.0,0.0,0.0
325,325,ajKHcwvii0I,Apple,iPhone 7 Plus,20.0,6.6,2.8,1/179,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
326,326,8m2VbT6QBF0,Canon,Canon EOS Rebel T6,100.0,55.0,5.6,1/60,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0
327,327,TMikIBgzns4,Canon,Canon EOS REBEL T5,200.0,50.0,2.8,1/125,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
328,328,eJ2SnU81KnI,Canon,Canon EOS 7D,100.0,85.0,1.8,1/1250,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
329,329,TEriGq5ywYA,NIKON CORPORATION,NIKON D4,1250.0,16.0,2.8,8,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0
331,331,M1G9mFJaVkw,GoPro,HERO5 Black,1600.0,3.0,2.8,1/49,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0
332,332,9ToO6t9la9g,FUJIFILM,FinePix JX300,100.0,22.0,5.8,1/320,1,0.0,0.0,1.0,2.0,2.0,0.0,0.0
333,333,7MMP0CHyl9o,DJI,FC6310,100.0,8.8,2.8,1/13,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
334,334,9BK7Yae7tTY,Lenovo,Lenovo A7010a48,100.0,3.7,2.2,1/120,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
335,335,ZhsYjreGsSE,Canon,Canon EOS 60D,400.0,31.0,4.5,1/2500,1,0.0,0.0,1.0,1.0,2.0,0.0,0.0
337,337,pO16AqrOa80,Canon,Canon PowerShot SX400 IS,400.0,96.9,5.6,1/25,1,0.0,0.0,1.0,1.0,1.0,1.0,2.0
338,338,YGrIw0NL_gs,Canon,Canon EOS 5D Mark II,100.0,17.0,22.0,1,1,0.0,0.0,1.0,2.0,0.0,0.0,0.0
339,339,77PT57uSbkQ,NIKON CORPORATION,NIKON D750,200.0,35.0,2.0,1/4000,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
340,340,2UJNFZViRIk,DJI,FC220,100.0,4.7,2.2,1/1600,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
341,341,HHduE-PP8go,Canon,Canon EOS 5D Mark III,500.0,140.0,4.0,1/250,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
342,342,Mbm0WnJ5emc,FUJIFILM,FinePix JX300,100.0,5.0,8.0,1/550,1,0.0,0.0,1.0,2.0,2.0,0.0,0.0
345,345,bhwtb3AIWXQ,NIKON CORPORATION,NIKON D3200,400.0,18.0,4.5,1/100,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0
346,346,GtcsP-egN1c,FUJIFILM,X-A2,400.0,50.0,5.6,1/34,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0
347,347,HhmCIJTLuGY,Canon,Canon EOS 6D,200.0,28.0,4.0,2,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
349,349,8XFwrqj0Wtg,DJI,FC6310,100.0,8.8,2.8,1/800,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
354,354,pbxwxwfI0B4,SONY,SLT-A58,800.0,55.0,5.6,1/500,1,1.0,1.0,1.0,1.0,2.0,0.0,1.0
357,357,F6S2PWVSiUE,FUJIFILM,X-T2,800.0,16.0,1.4,1/1000,1,1.0,1.0,0.0,0.0,2.0,0.0,0.0
358,358,U_gVev6vaok,SONY,ILCE-7M2,640.0,55.0,3.5,1/125,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
359,359,hfxvkEzd_I0,Canon,Canon EOS 5D Mark III,500.0,35.0,5.0,1/80,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
360,360,zIKUDu2npEw,Canon,Canon EOS 5D Mark IV,500.0,70.0,2.8,1/8000,1,1.0,1.0,0.0,0.0,2.0,0.0,1.0
361,361,lCWVtSagxOs,Apple,iPhone 6,40.0,4.2,2.2,1/50,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
362,362,H_a57GKWIMI,Canon,Canon EOS 6D,2500.0,50.0,4.0,1/50,1,1.0,2.0,1.0,1.0,1.0,0.0,1.0
366,366,F2hf-bZq8Lo,NIKON CORPORATION,NIKON D810,200.0,15.0,2.8,1/400,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
367,367,j7MM0yRLglw,Canon,Canon EOS 6D,800.0,20.0,1.4,30,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
368,368,YISKwWoqMXM,NIKON CORPORATION,NIKON D3200,100.0,35.0,1.8,1/640,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
370,370,QHNb9b9aWWU,Canon,Canon EOS-1D X Mark II,640.0,200.0,4.0,1/800,1,1.0,1.0,1.0,1.0,2.0,1.0,2.0
371,371,4ORoz9btfgI,NIKON CORPORATION,NIKON D750,50.0,24.0,22.0,6,1,0.0,0.0,1.0,2.0,0.0,0.0,0.0
372,372,hneAIGb01xQ,DJI,FC300S,400.0,3.6,2.8,1/160,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
373,373,88Kt5KHUe_8,SONY,ILCE-7M2,800.0,28.0,5.6,1/60,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
374,374,psSssJl50lg,Canon,Canon EOS 7D,800.0,213.0,5.6,1/1250,1,1.0,1.0,1.0,1.0,2.0,1.0,2.0
375,375,yX2V4hxo6Vs,Panasonic,DMC-LX100,2500.0,20.6,2.6,1/125,1,1.0,2.0,0.0,0.0,1.0,0.0,0.0
378,378,mFbrMEVKCkc,Apple,iPhone 6s,25.0,4.2,2.2,1/1183,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
379,379,-BZc9Ee1qo0,SONY,ILCE-7M2,800.0,35.0,4.0,30,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0
380,380,ipC1JLW7xms,Canon,Canon EOS 7D Mark II,640.0,58.0,6.3,1/80,1,1.0,1.0,1.0,2.0,1.0,0.0,1.0
381,381,zlGFO4rS4Yo,FUJIFILM,X-T1,1000.0,18.0,2.0,30,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0
382,382,Y0yk9JkmDvE,Canon,Canon EOS 5D Mark III,5000.0,28.0,1.8,8,1,1.0,2.0,0.0,0.0,0.0,0.0,0.0
383,383,TvF_tbXRTV8,Canon,Canon EOS 6D,200.0,35.0,10.0,1/200,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0
384,384,pWt3l_oy7iM,NIKON CORPORATION,NIKON D3300,100.0,200.0,11.0,1/125,1,0.0,0.0,1.0,2.0,1.0,1.0,2.0
386,386,QqRuDeIXb5I,Canon,Canon EOS Rebel T7i,400.0,50.0,1.8,1/1000,1,0.0,0.0,0.0,0.0,2.0,0.0,1.0
387,387,LP7VwL1MPDo,Canon,Canon EOS 6D Mark II,1600.0,24.0,4.0,30,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0
389,389,SHcHVFhz7-M,Canon,Canon EOS 6D,6400.0,28.0,7.1,30,0,1.0,2.0,1.0,2.0,0.0,0.0,0.0
390,390,3by7JGEnGxc,DJI,FC220,100.0,4.7,2.2,1/1600,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
391,391,gD9D5yWcz7E,OLYMPUS IMAGING CORP.,E-M5MarkII,200.0,12.0,5.0,1/60,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0
392,392,DNKdpg0wCa4,FUJIFILM,X-T2,400.0,115.9,10.0,1/2000,1,0.0,0.0,1.0,2.0,2.0,1.0,2.0
393,393,WMLH0gatK50,SONY,ILCE-6000,200.0,21.0,4.0,1/800,0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
394,394,elcikMY7DoY,Canon,Canon EOS 5D Mark II,100.0,28.0,9.0,1/320,1,0.0,0.0,1.0,2.0,2.0,0.0,0.0
395,395,cABs_SSYua0,Canon,Canon EOS 7D,2500.0,50.0,1.8,1/80,1,1.0,2.0,0.0,0.0,1.0,0.0,1.0
397,397,zNv1vwEShic,NIKON CORPORATION,NIKON D4S,800.0,195.0,2.8,1/6400,0,1.0,1.0,0.0,0.0,2.0,1.0,2.0
398,398,WKXG_8Ed5d0,Canon,Canon EOS 80D,100.0,50.0,1.8,1/1600,1,0.0,0.0,0.0,0.0,2.0,0.0,1.0
399,399,LuMUjyH8FfQ,Canon,Canon EOS REBEL T5,6400.0,18.0,3.5,25,1,1.0,2.0,0.0,1.0,0.0,0.0,0.0
400,400,ZUV1IgqvWlA,NIKON CORPORATION,NIKON D750,640.0,50.0,2.0,1/320,1,1.0,1.0,0.0,0.0,2.0,0.0,1.0
401,401,YcjuitSsPIw,DJI,FC300C,202.0,3.6,2.8,1/25,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
402,402,V0YbWqOCsd4,FUJIFILM,X-T2,200.0,48.4,5.6,1/400,0,0.0,0.0,1.0,1.0,2.0,0.0,1.0
403,403,LYK3ksSQyeo,Canon,Canon EOS 5D Mark IV,100.0,104.0,4.0,1/125,0,0.0,0.0,1.0,1.0,1.0,1.0,2.0
404,404,jxslQxviEJ0,FUJIFILM,X-T1,200.0,60.0,2.4,1/300,1,0.0,0.0,0.0,0.0,2.0,0.0,1.0
405,405,yb3hsmz4utg,NIKON CORPORATION,NIKON D7000,320.0,35.0,1.8,1/100,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
406,406,1HmtbpxZ5aI,Canon,Canon EOS 70D,200.0,16.0,9.0,1/125,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
409,409,Btja2ka4R-k,Canon,Canon EOS 5D Mark II,800.0,16.0,10.0,1/400,1,1.0,1.0,1.0,2.0,2.0,0.0,0.0
413,413,BQolqSUXExk,NIKON CORPORATION,NIKON D750,100.0,50.0,1.4,1/100,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
416,416,uwq9fWZ4ThE,Canon,Canon EOS 6D,100.0,50.0,2.0,1/320,1,0.0,0.0,0.0,0.0,2.0,0.0,1.0
418,418,Lza9A9l3rRs,NIKON CORPORATION,NIKON D810,1250.0,500.0,4.0,1/3200,1,1.0,1.0,1.0,1.0,2.0,1.0,2.0
420,420,Av-CbYallAE,Panasonic,DMC-FZ300,800.0,20.9,2.8,1/125,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0
421,421,eshEeI2pzi0,NIKON CORPORATION,NIKON D750,8000.0,24.0,2.8,20,1,1.0,2.0,0.0,0.0,0.0,0.0,0.0
423,423,GfZXZqWJj1c,NIKON CORPORATION,NIKON D750,100.0,70.0,7.1,1/30,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
424,424,NpQSAv29evU,Canon,Canon PowerShot S95,80.0,6.0,2.0,1/800,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
425,425,Ir1P6OhJJqA,FUJIFILM,X-T2,500.0,90.0,1.0,1/160,1,1.0,1.0,0.0,0.0,1.0,1.0,2.0
426,426,fh2JefbNlII,Canon,Canon EOS 70D,800.0,50.0,6.3,1/3200,0,1.0,1.0,1.0,2.0,2.0,0.0,1.0
427,427,jSjgQmaQtVQ,Canon,Canon EOS 5D Mark III,400.0,50.0,4.0,1/1000,1,0.0,0.0,1.0,1.0,2.0,0.0,1.0
428,428,iMPND6oFrLo,Canon,Canon EOS 5D Mark III,50.0,50.0,1.8,1/200,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
429,429,0Act4VHAn1U,Canon,Canon EOS 80D,5000.0,17.0,4.0,1/1250,0,1.0,2.0,1.0,1.0,2.0,0.0,0.0
430,430,VIcTzkzNZR8,NIKON CORPORATION,NIKON D3400,1100.0,280.0,6.3,1/400,0,1.0,1.0,1.0,2.0,2.0,1.0,2.0
431,431,9J1fWKaWtjU,DJI,FC220,100.0,4.7,2.2,1/4000,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
434,434,kvLBpUYjU80,NIKON CORPORATION,NIKON D610,800.0,24.0,2.8,20,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0
435,435,WBOXY5oyoKg,Panasonic,DMC-G7,200.0,42.0,9.0,1/400,0,0.0,0.0,1.0,2.0,2.0,0.0,1.0
436,436,pvN2u4wDsZI,Canon,Canon EOS REBEL SL1,1600.0,50.0,1.8,1/80,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
437,437,DOkuHj2FxRM,SONY,ILCE-7SM2,1000.0,140.0,2.8,1/800,1,1.0,1.0,0.0,0.0,2.0,1.0,2.0
438,438,jlG3A34mvRE,DJI,FC220,275.0,4.7,2.2,1/25,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
441,441,DN_yjgCAShE,Canon,Canon EOS 5D Mark II,100.0,47.0,7.1,1/100,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
442,442,hxhmflnl5d8,NIKON CORPORATION,NIKON D5300,160.0,50.0,4.8,1/750,1,0.0,0.0,1.0,1.0,2.0,0.0,1.0
443,443,CPIxSGoAKOQ,NIKON CORPORATION,NIKON D750,1250.0,90.0,4.0,1/200,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0
444,444,sPGETxyXQ88,Canon,Canon EOS 70D,200.0,50.0,6.3,1/400,1,0.0,0.0,1.0,2.0,2.0,0.0,1.0
445,445,Yqljy-LwWQc,Canon,Canon EOS 7D,100.0,18.0,3.5,449,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
446,446,3wTkYP5fP3g,"RICOH IMAGING COMPANY, LTD.",PENTAX K-3,100.0,29.0,8.0,1/320,1,0.0,0.0,1.0,2.0,2.0,0.0,0.0
448,448,8G85qt-OmK0,Canon,Canon EOS 5D Mark IV,125.0,200.0,2.8,1/500,0,0.0,0.0,0.0,0.0,2.0,1.0,2.0
449,449,IZd81d-hZ3s,Canon,Canon EOS-1D X,200.0,400.0,4.0,1/1250,1,0.0,0.0,1.0,1.0,2.0,1.0,2.0
