,Unnamed: 0,photo_id,exif_camera_make,exif_camera_model,exif_iso,exif_focal_length,exif_aperture_value,exif_exposure_time,orientation,iso_noise_bin_label,iso_noise_label,DoF_bin,DoF,exposure_label,focal_label_bin,focal_label
785,785,G4Mgm1Tnfw4,SONY,ILCE-7M3,1600.0,85.0,2.8,1/200,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
790,790,hDqLoCCGOdU,SONY,ILCE-7M3,100.0,33.0,4.5,1/200,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
792,792,4cczA2THGt0,Canon,Canon EOS 5D,100.0,24.0,4.0,1/400,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
793,793,pVl_uUIpZug,Nikon,D5200,180.0,105.0,8.0,1/250,0,0.0,0.0,1.0,2.0,1.0,1.0,2.0
794,794,IJDwBu4-KaQ,NIKON CORPORATION,NIKON D3200,100.0,300.0,5.6,1/1000,0,0.0,0.0,0.0,1.0,2.0,1.0,2.0
797,797,x7EwXNcMAZ4,NIKON CORPORATION,NIKON D5200,100.0,35.0,1.8,1/200,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
799,799,iAiQcNKILlM,NIKON CORPORATION,NIKON D500,100.0,50.0,1.4,1/80,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
800,800,QlhQjboOXws,Canon,Canon EOS 450D,400.0,87.0,13.0,1/100,0,0.0,0.0,1.0,2.0,1.0,1.0,2.0
805,805,sJ88FssZxPg,Canon,Canon EOS-1D X,100.0,70.0,2.8,1/640,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
807,807,BCoefk6GK6M,Canon,Canon EOS 450D,400.0,100.0,25.0,1/500,0,0.0,0.0,1.0,2.0,2.0,1.0,2.0
812,812,PItsVmyu34Q,Apple,iPhone X,25.0,4.0,1.8,1/4800,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
813,813,aLtcC9oWdPw,NIKON CORPORATION,NIKON D5200,400.0,35.0,3.2,1/250,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
824,824,ZI6t_35uldM,Canon,Canon EOS 600D,100.0,50.0,1.8,1/1250,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
825,825,7k07usBEraQ,Canon,Canon EOS 80D,100.0,24.0,2.8,1/3200,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
829,829,v08L_SdFKNI,"RICOH IMAGING COMPANY, LTD.",PENTAX 645Z,200.0,120.0,4.0,1/40,0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
830,830,Ikge1ZIk9yc,SONY,ILCE-7M2,100.0,85.0,1.8,1/640,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
831,831,7VdPA-5pr7g,Canon,Canon EOS 200D,400.0,35.0,4.0,1/60,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
837,837,L7rY1CeRxpw,DJI,FC220,197.0,4.7,2.2,1/50,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
838,838,tQ9US8krMps,Canon,Canon EOS 6D,800.0,24.0,2.2,10,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
841,841,4-3AraaiMno,Hasselblad,L1D-20c,400.0,10.3,4.0,1/120,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
843,843,RpremigArgI,Canon,Canon EOS Rebel T6,400.0,50.0,1.8,1/2000,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
845,845,lY6DmKR8sYQ,NIKON CORPORATION,NIKON D5200,100.0,50.0,2.0,1/200,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
848,848,HIzOKqo5S_g,SONY,ILCE-7M2,50.0,85.0,1.8,1/80,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
849,849,wfw2tMMTX9M,Canon,Canon EOS 6D,200.0,24.0,8.0,1/400,0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
850,850,2LonG9ppfmg,SONY,ILCE-7RM2,400.0,70.0,4.0,1/400,0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
853,853,ydN8zFZt61E,Canon,Canon EOS 6D,250.0,35.0,3.5,1/100,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
854,854,rfONinkVnt0,DJI,FC220,100.0,4.7,2.2,1/200,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
856,856,upaRSS6Dxe8,SONY,ILCE-7M3,160.0,70.0,5.6,1/320,0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
857,857,DS2q7Ng3MIA,FUJIFILM,X-T2,250.0,55.0,2.8,1/125,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
859,859,waFfUmq0tWQ,FUJIFILM,X-H1,1600.0,16.0,2.8,1/8,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
862,862,erh2lbG3SJo,Apple,iPhone X,40.0,4.0,1.8,1/24,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
869,869,bnJ_47FxOBg,NIKON CORPORATION,NIKON Df,100.0,24.0,1.8,1/60,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
870,870,xC_N77AjlXI,"RICOH IMAGING COMPANY, LTD.",PENTAX 645Z,200.0,120.0,5.6,1/200,0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
875,875,kcTuZfuSPQg,Canon,Canon EOS 6D,400.0,35.0,5.0,1/2500,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
881,881,IWj4QSP61_k,NIKON CORPORATION,NIKON D750,400.0,90.0,4.8,1/350,0,0.0,0.0,0.0,1.0,2.0,1.0,2.0
882,882,LyTA5vR2rQI,samsung,SM-N950F,64.0,4.3,1.7,1/50,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
883,883,IXmdOrGcUyU,NIKON CORPORATION,NIKON D90,250.0,122.0,6.3,1/125,0,0.0,0.0,1.0,2.0,1.0,1.0,2.0
887,887,gfKDQHxSQW8,Canon,Canon EOS REBEL T5i,800.0,24.0,7.1,1/250,0,1.0,1.0,1.0,2.0,1.0,0.0,0.0
888,888,txQ76E4w0DM,Apple,iPhone 7 Plus,25.0,4.0,1.8,1/100,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
890,890,YvslAVov5l8,Canon,Canon EOS 750D,100.0,20.0,2.8,1/100,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
892,892,8pc5B4rnw_I,SONY,ILCE-6300,1600.0,16.0,2.8,1/250,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
895,895,pcPEKSRkVpE,"RICOH IMAGING COMPANY, LTD.",PENTAX 645Z,1600.0,120.0,4.0,1/160,0,1.0,1.0,0.0,1.0,1.0,1.0,2.0
897,897,jSADgWPmKDU,Canon,Canon EOS 77D,200.0,18.0,5.6,8,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
900,900,Na76VHC6ASQ,SONY,ILCE-7R,100.0,85.0,2.8,1/160,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
901,901,Qpcxh5QNNMk,Canon,Canon EOS Rebel T6i,100.0,17.0,7.1,1/200,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
902,902,Jea6w_Z72xw,SONY,ILCE-7M3,100.0,75.0,16.0,1/200,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
904,904,EzmsOlmxveM,SONY,,100.0,28.0,2.0,1/2000,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
908,908,0Z0eOvTRb3M,Hasselblad,L1D-20c,100.0,10.3,2.8,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910,910,HQw3rB-2ON8,DJI,FC1102,100.0,4.5,2.6,1/160,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
911,911,qyjfiY4LkvY,Canon,Canon EOS 50D,200.0,70.0,8.0,1/100,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
912,912,cTMPUPy40wA,"RICOH IMAGING COMPANY, LTD.",PENTAX 645Z,200.0,55.0,2.8,1/400,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
914,914,wXWde-ziEkw,Canon,Canon EOS 70D,800.0,73.0,5.6,1/100,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
915,915,7KlrI-Ak6Og,SONY,ILCE-7RM2,100.0,24.0,6.3,1/160,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
917,917,ohawGPXQss4,Hasselblad,L1D-20c,400.0,10.3,2.8,1/15,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
918,918,c7zYIWwzuNs,Canon,Canon EOS 5D Mark IV,1250.0,24.0,1.4,30,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
920,920,HbzxsqpoUpw,NIKON CORPORATION,NIKON D610,100.0,85.0,1.4,1/640,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
923,923,Y5ZEfGtx6vU,Canon,Canon EOS 70D,100.0,50.0,2.8,1/200,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
925,925,RBvSlR3JJtA,SONY,ILCE-7M3,1000.0,24.0,1.4,1/320,0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
928,928,MpOw8c_wPio,Canon,Canon EOS 6D,160.0,50.0,3.2,1/125,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
929,929,3v6848LL3oM,Canon,Canon EOS 5D Mark IV,160.0,35.0,1.4,1/200,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
930,930,ux6cQ8aEa8A,samsung,SM-A520F,40.0,3.6,1.9,1/485,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
933,933,-bi0Rm6XM14,Canon,Canon EOS 5D Mark III,160.0,50.0,2.8,1/200,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
934,934,X4ORAFELQmI,Apple,iPhone XS,25.0,6.0,2.4,1/122,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
937,937,j1vvbaHdaWc,FUJIFILM,X-T2,200.0,35.0,8.0,1/200,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
941,941,Uzd_GcItrPQ,FUJIFILM,X-T20,400.0,35.0,4.0,1/4000,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
942,942,ZytvP7_lfBs,Canon,Canon EOS 200D,100.0,48.0,10.0,1/400,0,0.0,0.0,1.0,2.0,2.0,0.0,1.0
943,943,LaHSJ0V-gMo,NIKON CORPORATION,NIKON D5200,100.0,50.0,1.8,1/3200,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
945,945,Cevnk8kiTSo,NIKON CORPORATION,NIKON D800,640.0,135.0,9.0,1/100,0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
948,948,XoU6wq2aTBU,Canon,Canon EOS REBEL T3i,400.0,55.0,4.0,1/4000,0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
949,949,xsO6DG_uuJg,SONY,ILCE-7M2,100.0,50.0,1.8,1/500,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
951,951,H8-XPYlSMvU,SONY,ILCE-6300,100.0,30.0,1.4,1/320,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
955,955,TCzG6fcDO-k,NIKON CORPORATION,NIKON D5200,320.0,105.0,5.6,1/160,0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
957,957,YW7exyUnwJo,FUJIFILM,X-Pro2,400.0,47.0,2.8,1/4000,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
958,958,r_Mbv9Ko448,Canon,Canon EOS 600D,100.0,50.0,2.8,1/320,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
962,962,pRv7Hak0hDE,Hasselblad,L1D-20c,100.0,10.3,7.1,1/50,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
964,964,GIsFHopvbPA,DJI,FC6310,100.0,8.8,7.1,1/500,0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
966,966,Gu2tUshY06E,Canon,Canon EOS 70D,1000.0,10.0,4.0,20,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
967,967,xGltqb1ChYw,SONY,ILCE-6000,3200.0,30.0,2.8,5,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
969,969,iiDJQbyUi9o,NIKON CORPORATION,NIKON D5300,500.0,10.0,8.0,1/100,0,1.0,1.0,1.0,2.0,1.0,0.0,0.0
974,974,jZuGDWuDheg,NIKON CORPORATION,NIKON D5500,100.0,35.0,1.8,1/500,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
975,975,PwCFHWmjoGg,NIKON CORPORATION,NIKON D610,100.0,240.0,5.0,1/1600,0,0.0,0.0,0.0,1.0,2.0,1.0,2.0
978,978,d3YxzeuELHc,Canon,Canon EOS 7D,1250.0,24.0,4.0,1/6400,0,1.0,1.0,0.0,1.0,2.0,0.0,0.0
987,987,E3y-qzhiyuM,NIKON CORPORATION,NIKON D300S,200.0,55.0,4.0,1/1250,0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
991,991,oZ43QK_MR7s,Canon,Canon EOS 200D,200.0,28.0,10.0,1/1000,0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
992,992,Ql7z0fslGp4,Canon,Canon EOS REBEL T5i,100.0,35.0,13.0,1/500,0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
993,993,STsMn4oIe64,Canon,Canon EOS 6D Mark II,200.0,35.0,2.5,1/1000,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
994,994,FyeVOF4P4YI,NIKON CORPORATION,NIKON D5600,400.0,50.0,1.8,1/125,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
996,996,YHEDxKvz4Ok,SONY,ILCE-7M3,5000.0,24.0,1.4,15,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
998,998,xu5w1LlF1XU,NIKON CORPORATION,NIKON Z 7,360.0,50.0,1.4,1/1000,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
1001,1001,IabqYV8kOOM,Canon,Canon EOS 6D,4000.0,35.0,2.0,1/640,0,1.0,2.0,0.0,0.0,2.0,0.0,0.0
1002,1002,CuPWQxTZkEA,SONY,ILCE-7RM2,320.0,85.0,1.4,1/1000,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
1007,1007,vRccXUTZBp8,NIKON CORPORATION,NIKON D750,250.0,24.0,4.0,1/160,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1010,1010,KpDmXcJQj8E,NIKON CORPORATION,NIKON D750,100.0,35.0,1.6,1/400,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1011,1011,xn6uop7erZ4,Canon,Canon EOS 60D,100.0,24.0,6.3,1/200,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
1012,1012,EsrFC7v7vv8,NIKON CORPORATION,NIKON D5300,160.0,18.0,3.5,1/250,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1014,1014,xxZziWRUVVc,SONY,a7ii,80.0,50.0,16.0,1/80,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
1017,1017,W-Lslcwce18,Nikon,D5500,3200.0,35.0,1.8,15,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
1024,1024,mOALmYT5BO8,Canon,Canon EOS 5D Mark IV,100.0,85.0,1.4,1/8000,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
1029,1029,-3l6KX8uCAM,Canon,Canon EOS 5DS,100.0,176.0,5.0,1/6400,0,0.0,0.0,0.0,1.0,2.0,1.0,2.0
1030,1030,T7wpzGFawUo,Canon,Canon EOS 80D,100.0,50.0,1.8,1/2000,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
1032,1032,fVdavkZrNq8,Canon,Canon EOS 5DS,125.0,24.0,4.5,1/8000,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
1035,1035,teEl8_uC2UQ,Apple,iPhone XS,160.0,6.0,2.4,1/60,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1039,1039,OOFSqPWjCt0,Canon,Canon EOS 77D,100.0,50.0,8.0,0.6,0,0.0,0.0,1.0,2.0,0.0,0.0,1.0
1040,1040,sHVKaNXqYHQ,Canon,Canon EOS 1300D,100.0,55.0,10.0,1/500,0,0.0,0.0,1.0,2.0,2.0,0.0,1.0
1042,1042,--2IBUMom1I,Panasonic,DC-GH5,160.0,8.0,3.2,1/125,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1044,1044,MbYI51QGvaA,Canon,Canon EOS 6D,100.0,35.0,2.5,1/4000,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1046,1046,GKSvMr6aMpM,Canon,Canon EOS 6D Mark II,100.0,35.0,2.0,1/1000,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1047,1047,bAk-M7lOE3s,NIKON CORPORATION,NIKON D750,100.0,24.0,2.8,1/1600,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1049,1049,rcXU8Tezb_k,Canon,Canon EOS 6D Mark II,200.0,70.0,2.8,1/125,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1054,1054,zWQLnfMBxFI,Canon,Canon EOS 80D,3200.0,40.0,2.8,13,0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
1060,1060,JagaSkurcCw,NIKON CORPORATION,NIKON D5300,100.0,15.0,7.1,1/125,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
1064,1064,tnpr-hPOta0,Canon,Canon EOS 6D,800.0,35.0,1.4,1/400,0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
1066,1066,VjdII_v1_6w,Canon,Canon EOS-1D X Mark II,500.0,50.0,3.5,1/100,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
1071,1071,VIuZnc0CtPM,Canon,Canon EOS Rebel T6,100.0,50.0,2.0,1/320,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
1072,1072,A9vhHNsJG4Y,Canon,Canon EOS 80D,400.0,35.0,2.2,1/125,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1073,1073,WGujDHx1YTA,NIKON CORPORATION,NIKON D5100,100.0,28.0,6.7,1/180,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
1075,1075,gieA2XaTWZM,SONY,ILCE-7M3,200.0,85.0,2.0,1/1000,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
1076,1076,Z31w0AdoAgo,NIKON CORPORATION,NIKON D7200,100.0,11.0,4.0,1/500,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
1078,1078,bjMHQUBZl1A,Apple,iPhone XR,25.0,4.2,1.8,1/40,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1080,1080,pvLgCmqYvrE,Canon,Canon EOS REBEL T2i,200.0,50.0,5.6,1/3200,0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
1088,1088,tB2FY5kMV_0,Canon,Canon EOS 5D Mark III,100.0,20.0,1.4,1/1000,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1090,1090,3bduYlHnUlI,SONY,ILCE-7M3,50.0,45.0,2.8,1/1250,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
1091,1091,kY0DXhSH4EE,NIKON CORPORATION,NIKON D5600,1250.0,28.0,4.2,1/50,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
1094,1094,Eh7Q7ALqiWY,SONY,ILCE-7RM3,1000.0,16.0,2.8,15,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1097,1097,mKlvYQQj7Ls,Canon,Canon EOS 6D,100.0,85.0,8.0,1/180,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
1098,1098,EDfC5VI_7-Y,NIKON CORPORATION,NIKON D3200,200.0,50.0,1.8,1/4000,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
1099,1099,r5j9qCDYI0Y,NIKON CORPORATION,NIKON D7200,160.0,50.0,1.8,1/200,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1106,1106,R_kik2MoltU,SONY,ILCE-7SM2,80.0,200.0,6.3,1/200,0,0.0,0.0,1.0,2.0,1.0,1.0,2.0
1112,1112,_9KLhQGQxcI,Hasselblad,L1D-20c,100.0,10.3,3.5,1/80,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1113,1113,HMgGRalFuwY,NIKON CORPORATION,NIKON D3300,400.0,50.0,1.8,1/60,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1114,1114,N_dZnM0Gs8Q,Canon,Canon EOS 5D Mark III,100.0,58.0,4.0,1/80,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1115,1115,0rgPRpLQr6I,NIKON CORPORATION,NIKON D3000,200.0,32.0,5.6,1/500,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
1116,1116,RAmpnn20rmY,NIKON CORPORATION,NIKON D3000,1600.0,50.0,2.8,1/400,0,1.0,1.0,0.0,0.0,2.0,0.0,1.0
1117,1117,PbJZebbcd48,Canon,Canon EOS 80D,100.0,35.0,1.8,1/5000,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1118,1118,_-QQuvAwQ-0,SONY,ILCE-6000,100.0,50.0,5.6,1/500,0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
1119,1119,jEbn1sgtIcE,SONY,ILCE-7,80.0,75.0,8.0,1/500,0,0.0,0.0,1.0,2.0,2.0,0.0,1.0
1122,1122,fSPxYxOEUpc,Panasonic,DMC-G70,200.0,12.0,6.3,1/400,0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
1123,1123,EareE6FLxqE,NIKON CORPORATION,NIKON D5200,100.0,35.0,2.5,1/800,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1124,1124,v8XmVLHLJsI,Sony,Alpha A7 III,100.0,14.0,2.8,1/25,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1126,1126,VD-pDCpC8UE,NIKON CORPORATION,NIKON D5100,100.0,35.0,1.8,1/4000,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1128,1128,Wqo3qM-F6p4,SONY,ILCE-6500,100.0,55.0,4.5,1/1250,0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
1129,1129,QbRbkNM4-kk,SONY,ILCE-7M3,250.0,75.0,4.0,1/125,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1130,1130,6DANqVDDO9w,Canon,Canon EOS 80D,2000.0,18.0,4.0,1/200,0,1.0,2.0,0.0,1.0,1.0,0.0,0.0
1133,1133,uELiHAWOvto,"RICOH IMAGING COMPANY, LTD.",PENTAX 645Z,100.0,25.0,6.3,1/200,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
1134,1134,ZN4CzqizIyI,Canon,Canon EOS 5D Mark IV,1600.0,400.0,5.6,1/400,0,1.0,1.0,0.0,1.0,2.0,1.0,2.0
1136,1136,tA1PNCDcAzI,NIKON CORPORATION,NIKON D750,125.0,50.0,1.6,1/160,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1137,1137,0lXMQ0lA6I8,Canon,Canon EOS 6D,160.0,50.0,3.5,1/80,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1138,1138,1UwXJm17MF0,DJI,FC220,100.0,4.7,2.2,1/560,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1141,1141,Uej0u2_88HI,Panasonic,DMC-GX7,125.0,20.0,8.0,1/50,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
1144,1144,26dojsLMkUk,FUJIFILM,GFX 50S,320.0,63.0,4.0,1/250,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1145,1145,MuQapz_QRvQ,Canon,Canon EOS 5D Mark IV,200.0,50.0,1.4,1/5000,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
1148,1148,zQzP8YKpLDw,SONY,ILCE-7RM2,2500.0,70.0,3.2,1/2500,0,1.0,2.0,0.0,1.0,2.0,0.0,1.0
1151,1151,YCjbBClZT7Y,Apple,iPhone X,16.0,6.0,2.4,1/1845,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1153,1153,FLGOQ1Kgn_E,Canon,Canon EOS 5D Mark III,50.0,200.0,2.8,1/200,0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
1156,1156,uGXDp-fw-9s,NIKON CORPORATION,NIKON D750,100.0,14.0,2.8,1/250,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1159,1159,Fnz4M0TkJrA,SONY,ILCE-7M2,400.0,85.0,1.4,1/400,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
1160,1160,qzcZkyTBDEE,GoPro,HERO5 Black,100.0,3.0,2.8,1/750,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1163,1163,qgP5USTq2gw,Canon,Canon EOS 7D,250.0,78.0,4.0,1/250,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1164,1164,M8EuGPeWWPU,Apple,iPhone XS Max,25.0,4.2,1.8,1/386,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1165,1165,YOOSxIGOLAk,FUJIFILM,X-T20,200.0,55.0,4.5,1/550,0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
1166,1166,uB9edsIMLdY,Canon,Canon EOS 6D,5000.0,50.0,4.0,8,0,1.0,2.0,0.0,1.0,0.0,0.0,1.0
1167,1167,fM83S5zWW8g,Canon,Canon EOS 80D,125.0,24.0,1.4,1/1250,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1168,1168,mba39OxwVJk,Canon,Canon EOS 77D,100.0,50.0,2.8,1/250,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1172,1172,e5388vfxA_E,Canon,Canon EOS 7D,200.0,105.0,4.0,1/200,0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
1174,1174,aIf54kIiT6s,Apple,iPhone 7,32.0,4.0,1.8,1/100,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1178,1178,icME4lpQYxY,FUJIFILM,X-T10,400.0,50.0,1.0,1/1250,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
1179,1179,Jrxf3c9JfUo,NIKON CORPORATION,NIKON D750,100.0,15.0,6.3,1/250,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
1180,1180,rJxw6ceWqK8,Canon,Canon EOS 5D Mark II,100.0,35.0,1.4,1/5000,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1181,1181,3gy6nLHPnOw,NIKON CORPORATION,NIKON D850,160.0,85.0,4.0,8,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1183,1183,IW7yli35qDE,OLYMPUS CORPORATION,E-M10MarkII,1250.0,25.0,2.5,1/1600,0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
1185,1185,ioGCJTh-U_E,Canon,Canon EOS 700D,800.0,50.0,2.0,1/80,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
1188,1188,Xo4vJrtrmmA,SONY,ILCE-7M2,400.0,200.0,2.8,1/800,0,0.0,0.0,0.0,0.0,2.0,1.0,2.0
1190,1190,QVe9Ago8Gbs,FUJIFILM,X-Pro2,640.0,27.7,3.2,1/60,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
1192,1192,T2l1NxKOsjY,SONY,ILCE-7M3,6400.0,24.0,1.6,15,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
1196,1196,WPAl7OvYGaU,NIKON CORPORATION,NIKON D5300,100.0,50.0,1.8,1/4000,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
1198,1198,Qo5iubm1_pI,Apple,iPhone X,16.0,6.0,2.4,1/302,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1199,1199,QeuH1Sm4uJc,SONY,ILCE-6000,4000.0,16.0,2.8,20,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
